text,label
"8월 말 호캉스로 글래드 여의도를 방문했습니다~우선 룸 컨디션이 깨끗하고 모든 시설이 좋았습니다!! 넓은 객실과 폭신한 침구, 어메니티까지 모두 좋았습니다!! 그리구 체크인 당시 친철하게 응대해주신 Collin 담당자분 덕분에 여행의 시작이 좋았던거 같아요ㅎㅎ 조식 맛나구 종류도 많았어요~ 기분좋게 쉬다가요~",
객실은 깨끗하고 시내에 있어 구경하기 위한 접근성도 좋음. 단 4명이 가서 같은 방을 쓸 수 있으면 좋으련만 엑스트라베드 추가가 안돼서 방 2개로 자는 것이 살짝 불편.,9
"고품격과 안락함이 느껴지는 호텔이며, 명동에 위치해 있어 주변의 야경을 볼수 있으며 shopping도 가능한 곳임.",
직원분들도 너무 친절하시구 호텔 분위기도 앤티크한 분위기 너무 좋았어요>< 다음에 또 방문할 예정입니당,
"이용 객실: 스탠다드 트윈룸1. 가격: 1박 약 10만원으로 적당2. 품질: 상당히 괜찮음3. 방음: 복도 쪽 소음이 잘 들리나 이는 안전관련이므로 제외, 방간 소음은 없으며 창밖 도심 야간 소음이 좀 있음.4. 샤워시설: 욕조가 있으며 대형타월과 세면 타월 각 1장, 샤워 가운이 1벌씩 인당으로 제공됨5. 기타: 룸의 샤워시설 쪽 벽에 미닫이 문이 복도를 닫을 수 있게 되어 있으며 샤워실이 투명 유리로 되어있음",7
친구들과 파뤼하러왔는데 서비스좋고 분위기도좋고 너무좋아요크리스마스분위기도 좋고요저흰 코너스윗왔는데 화장실2개에 큰침대있어서 친구들과 같이잘수있을꺼같아서 더좋네요굿!!,
위치때문에 찾았는데 생각보다 훨씬 깔끔하고 스타일리쉬한 느낌의 호텔이었습니다.특히 객실의 침구류가 너무 좋아서 잠만 자러 오는 분들에게는 추천하고 싶은 호텔이네요. 또 21층 레스토랑은 제가 가본 루프탑바중에 가장 멋진 뷰의 루프탑바 였던것 같아요!!! 모든 직원들이 친절했고 음식또한 맛이 있었습니다!! 특히 생맥주 무제한은 최고같아요! 기회가 된다면 또 오고 싶네요.,
직원분들의 친절함에 몇자 적습니다미소로 맞아주시고 불편함 없이 대응해 주심에 감사드리며음식도 정결하고 맛에 한번 더 감탄 합니다. ^^*,
오랜만에 외국인 친구가 한국에 놀러와서 명동주변을 관광하고 싶다하여 이번달 중순에 투숙하였습니다~우선 직원들이 매우 친절해서 프론트나 레스토랑 어딜가던지 기분이 좋아졌고 친구도 한국인 호텔리어들은 다른나라에 비해서도 친절한 편인 것 같다고 기분 좋아하여 제가 다 뿌듯했습니다또한 친구가 르클럽 멤버여서 21층에서 조식식사할 기회를 얻었는데 위치가 워낙좋아 아침에도 좋은 경치를 보면서 식사할 수 있었습니다. 객실내에서 남산타워가 보이지 않는 것이 유일한 흠이라면 흠이겠지만 객실은 좁지만깨끗해서 나름 만족스럽게 투숙했습니다. 재방문 의사 있습니다!,4
"데일리 호텔에서 예약한 후 방문했는데기본 더블에서 비즈니스룸으로 업그레이드 되어있었다.기본 제공되는 미니바에는 커피빈 커피 &커피빈 얼그레이 & 숭늉차 등 센스있게 놓여져 있어서 좋았다.어메니티는 스킨푸드여서 처음엔 좀 당황스러웠는데 록시땅이랑 향은 똑같다 ㅋㅋㅋ메모장을 준비해준 곳에 누군가가 쓰다만 메모장이 남겨져 있었는데 ,객실 정비할때 조금 더 자세히 보셔야 할듯 하다.아마 다음달에도 이 근방 호텔을 예약해야할것같은데망설임 없이 임피리얼로 예약할듯 하다.",8
"우선 도심과 가까워 편리했습니다.한옥의 멋스러움을 느낄 수 있어 좋았지만 한옥이라서 불편하지 않을까 생각했는데 화장실, 주방, 세탁기 등 깨끗하고 또 편리했어요!더불어 사장님의 안목이 돋보이는 침구류도 편안했습니다.하지만 뭐니뭐니해도 정성스레 차려주신 아침밥이 단연 최고였습니다~!덧붙여) 약간 까칠해보이는 사장님은 첨엔 무서웠지만 정말 따뜻하고 재밌는 분이셨어요!담에 또 놀러올게요~",
룸 크기는 작지만 통유리창으로 보는 남산뷰나 한강뷰 모두 훌륭합니다. 클럽층만 이용해봤기때문에 조식부페는 어떤지 모르겠구요..라운지 해피아워나 라운지 조식...음식 가짓수는 많지 않지만 라운지의 멋진 전망과편안한 분위기가 참 마음에 드는 곳이에요.로비라운지의 야경도 정말 멋지구요,
좋은 룸 컨디션에 맛있는 조식까지.. 세일때 구매해서 더 만족스러운 스테이를 하고왔습니다ㅎㅎ,
이그제큐티브트윈기준 침대 편안하고 룸컨디션 좋습니다 한강뷰 좋으나 파크원 공사장이 훤히 보이는 뷰미세먼지가껴서 약간 아쉬웠어요주간에는 약간 공사소리가 거슬릴 수 있을것 같음조식은 산만하기는 하나 맛있고 좋아요커피 테이크아웃 가능하고 직원분들 친절합니다수영장대비 탈의실이 미친듯이 좁음 ㅋㅋ다이아기준 룸업글 받았고주말이라 사람많았습니다흡연은 좀 멀리까지 돌아나가야되고ifc몰이 바로 아래라 늦게까지 놀다가 들어와도괜찮아서 좋았습니다,6/7
"이번에 혼자여행에서 이용했습니다. 제가 원하는 호텔의 가장 큰 전제조건은 저렴한 숙박요금인데...①금연②욕조가 있을 것③비데 있을 것③이외는 만족스러웠고 가격도 싸고 청결해서 만족했습니다. 소음도 신경 안쓰였습니다. 아침식사도 제공되어 서울 음식을 맛보기에는 질적으로나 양적으로나 딱 좋았습니다. 입지도 좋습니다. 지하철도 편리하고, 가볍게 동서쪽으로 이동하려면 청계천을 따라 걸어갈 수 있습니다. 근처에 가게도 많고, 김포는 지하철, 인천은 리무진을 이용할 수 있어 좋았습니다. 변압기도 빌릴수 있고, 인터넷 환경도 좋았습니다. 다시 생각해 봐도 불쾌한 점은 없었습니다. 혼자 갈 때는 또 이용하고 싶습니다.",
조식 뷔페에 오믈렛을 직접 만들어주고 먹을 것도 많다. 다만 수영장에는 수영모를 꼭 쓰고 가야한다. 4인이 사용하는 스위트룸을 썼는데 방도 매우 넓고 어메니티도 록시땅이라서 좋았다.,
호텔 이용할 때 청결도를 가장 중요시하고 그다음이 가격을 보는데둘다 만족스러운 조건의 호텔거기다 직원들의 친절도도 뛰어났음6월연휴때 재방문예정입니다.,
"역과도 가깝고, 가격대비 만족스러운 퀄리티였다.특히 직원들이 매우 친절하게 대해주어서 만족스러웠다.재방문의사 있음",
로비들어서자마자 직원분들이 따뜻하게 맞이해 주시고 객실도 정말 깔끔하고 침대도 무척이나 편안하네요 . 호텔도 명동안에있어서 쇼핑하기도 편하구요. ,
"겨울엔 한 여행이었어요. 여행 출발 직전에 예약을 하였고 24시간 내에 바로 확인 메일을 받을 수 있었어요. 싱글룸을 예약했었지만 추가 비용 없이 더블 룸으로 안내를 받았습니다.서비스는 매우 좋았고, 침대도 매우 좋았습니다. 화장실도 깨끗했어요. 혼자 여행하시는 분께 참 좋을 것 같아요. 호텔엔 새벽 3시까지는 꼭 도착을 해야 했어요. 호텔에는 엘리베이터가 없기 때문에 짐이 많거나 아이나 어른과 함께 여행하시는 분이라면 불편할 것 같아요. 지하철 역은 가까이에 있었지만 출구를 꼭 확인하세요. 전 잘못된 출구로 나가는 바람에 호텔을 찾지 못한 적도 있었어요. 로비에서 인터넷은 무료로 사용할 수 있어요. 하지만 전 노트북을 가지고 가지 않았기 때문에 객실내에서 인터넷을 할 수 있는지는 모르겠어요. 즉석 음식은 추가 금액을 지불하고 먹을 수 있었어요.",8
"여자 둘이서 2박 했습니다. 침대도 푹신하고, 방도 넓고, 샤워실도 청결했습니다. 안 뜰도 멋졌어요. 입지는 최고입니다. 첫날은 마지막 비행기로 와서 마지막 리무진 버스를 탔는데 택시 운전기사도 장소를 몰라서 게스트 하우스에 도착했을 때는 이미 밤 12시 반을 넘긴 시각이었습니다. 하지만 싫은 표정 하나 없이 프론트 분(H씨)이 큰 길까지 맞이하러 와서 짐을 들어 주셨습니다.  이틀째에는 프론트 분과 태국에서 온 다른 그룹의 여성과 친해져서 생각지도 못한 좋은 추억을 만들 수 있었습니다. 또 묵고싶은 게스트 하우스입니다. 저렴한 가격도 그렇고 여러가지로 만족스럽습니다.",
직원들 서비스부터 조식도 깔끔하고 남산이 다보이는 사우나! 너무 만족합니다! 휴식하기 딱좋아요 잘쉬고 갑니다~,
성신여대역과 가까워서 교통이용이 굉장히 편했고 룸 컨디션도 좋았어요! 침대도 폭신폭신해서 잠이 잘와요 ㅋㅋㅋ저렴한 가격인 조식도 너무 맛있었어요~,
"다녀온지 시간은 조금 지났지만 참 좋았던 기억의 숙박이었답니다~!서울에 야외수영장을 갖추고 있는 몇안되는 특급호텔이라 제가 숙박할때 굉장히 많은 투숙객이 보이더군요 그래도 직원들 하나같이 친절하고 특히 그랜드클럽 직원들은 다들 베테랑같이 어찌나 친절하던지. . . ^^해피아워 시간에는 주류가 제공되는 시간이라 그런지 어린이 입장은안되고 그 외 시간은 어린이 출입이 가능해서 가족이랑 투숙시 큰 장점인것 같았어요조식도 가짓수는 많지는 안지만 훌륭하구요,여름에 멀리가지 않고 힐링하기에는 최고인것 같아요!! 단 객실이 조금 노후된것 때문에 별하나 마이너스입니다!하지만 객실에서 바라보는 뷰는 최고였어요!!",5
집이 아닌 곳에서 푹 쉬고 싶어서 찾았는데 시설과 가격이 만족스러웠습니다.방은 좀 작은편이지만 깔끔하고 1층에 카페도 좋았습니다. ,9
침대도 편안하고 직원들도 친절하여 잘 쉬었다가 갑니다.욕조있는 방으로 받았는데 수압도 좋고 전망도 좋았습니다.티비도 선명히 잘나오고 스마트폰과 무선연결해서 영화보기도 가능합니다.다만 난방때문인지 많이 건조했던것이 조금 아쉬었습니다.조식은 음식도 신선하고 맛도 좋았습니다. 쌀국수랑 우동도 주문조리 해주었던것이 인상에 남네요. 지하철역이랑도 멀지 않고 서울 나들이하고 쉬고 가기 좋았습니다.,20
오늘에서야 리뷰를 쓰네요 데스크에 직원들이 다들 외국어도 잘하고 전반적으로 완전 친절했어요~ 감사합니다.,
"일본의 집으로 돌아가는 길에 환승을 했습니다. 유스호스텔 예약이 꽉 차서 요금이 비슷한 이 곳을 예약했습니다. 초인종을 누르니 이씨가 맞아 주었습니다. 그는 친절하게도 사람이 적은 방에 저를 배치해 주었습니다. 호텔에 묵는 다른 손님들처럼 친구를 사귀고 이야기를 나뉠 시간은 별로 없었지만, 와이파이와 물을 끓일 수 있는 주전자, 커피가 마음에 들었습니다(아침은 먹지 못했어요). 편안하고 이완된 분위기와 깨끗한 샤워시설, 욕실도 마음에 들었어요.밖으로 나가면 바로 홍대, 클럽 지역 근처입니다. 그러니 바로 옆에 좋은 음식과 즐길 거리가 가득하다고 생각하면 됩니다. 공항버스 6002번의 두 번째 정류장이었던 것 같습니다.",
"우리는 7일 동안 서울에 있었어요. 이 때 이 호텔에 묵었습니다. 제 친구와 저는 모두 이 호텔이 아주 친절하고, 종업원들의 태도도 친절하여 우리가 집에 온 것 같은 기분이었어요. 서울이 처음인 사람들은 이 호텔의 위치가 약간 헷갈릴 겁니다. 우리도 길 찾는데 조금 시간이 걸렸어요. 하지만 조금만 유의하면 이 호텔이 안국 역과 종로3가 역 사이에 있다는 걸 알게 됩니다. 바로 관광과 쇼핑 지역의 한가운데를 마주 보고 있는 곳에 있는 거예요.이 호텔의 북쪽에는 북촌이 있어요. 한국의 전통 가옥이 있고 정교한 내외부 디자인을 한 현대식 상점이 많은 곳이어서 북촌은 꼭 가보셔야 할 곳입니다. 이 호텔 근처는 궁궐이 있는 지역으로 유명해요(우리는 한 번 밖에 못갔지만, 아주 즐거웠어요.). 인사동은 낮이나 밤이나 생동감이 넘쳐요. 가 볼 만한 레스토랑과 쇼핑할 수 있는 상점이 많습니다.객실은 작았어요(싱글 침대 2개가 있었어요). 하지만 두 사람이 쓸 정도는 되었어요. 정말 엄청나게 작지는 않았거든요. 그 정도면 견딜만 하죠. 청소하는 사람들도 아주 융통성이 있고 친절했어요(사실 담당자는 예외적으로 친철한 미혼 여성인데, 만일 만나시게 되면 친철하게 대해 주세요!) 우리는 이곳의 우리 친구들을 초대해서 마시고 노느라고 방을 완전히 엉망으로 만들었는데, 다음 날 저녁에 돌아봐보니 정말 깨끗하게 치워 놓았어요. 정말 감사했어요.이 호텔은 작지만 편해요. 객실 요금에 포함된 아침 식사는 라운지의 테이블 위에 가져다 놓습니다. 라운지에는 무료로 먹을 수 있는 커피, 차, 전기 주전자, 커피 메이커 등이 있어요. 아침은 빵이나 스폰지 케익, 바나나, 삶은 계란 등이 있는데 이런 것들을 깔끔하게 먹는 법을 저는 전에는 몰랐어요.이곳의 직원들은 믿을 수 없을 정도로 친절해서 여기에 머무는 것이 더욱 즐거웠어요. 우리는 우연히 밤 늦게 일하는 직원들이 직접 만든 한국 음식을 안주 삼아 한 잔 하려는 것을 알게 되었는데, 우리도 함께 하자고 해서 아주 즐겁게 시간을 보냈어요. 이 분들께 감사드려요.저는 서울에 다시 가려고 이미 계획 중입니다. 저는 물론 서울53 호텔에 다시 묵을 거예요. 멋진 경험을 할 수 있게 해 주신 점 감사드립니다.",9
